product_name,corp_id,corp_login,expert_partner_name,expert_role,proficiency_level,proficiency_level_start,hire_type,new_returning_customer,tnps_numerator,tnps_denominator,ir_numerator,ir_denominator,sqs_numerator,sqs_denominator,handled_conversion_numerator,handled_conversion_denominator,aht_numerator,aht_denominator,cst_numerator,cst_denominator,cst_basic_numerator,cst_basic_denominator,cst_deluxe_numerator,cst_deluxe_denominator,cst_premium_numerator,cst_premiun_denominator,tnps_basic_numerator,tnps_basic_denominator,tnps_deluxe_numerator,tnps_deluxe_denominator,tnps_premium_numerator,tnps_premium_denominator,aht_basic_numerator,aht_basic_denominator,aht_deluxe_numerator,aht_deluxe_denominator,aht_premium_numerator,aht_premium_denominator
TTL Assisted Consumer,50002504104,JGRAVIL,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,2,2,2,2,0,0,0,0,1438.100001,98,0,0,0,0,0,0,0,0,0,0,1,1,1,1,72.916667,7,127.816666,11,229.883333,14
TTL Assisted Consumer,50002504104,JGRAVIL,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,91.66,110.07,0,0,1444.399998,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504104,JGRAVIL,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,10,16,0,1,0,0,33,81,5216.466664,475,143.922795,106,44.824399,42,31.577379,21,66.922655,42,0,0,2,2,0,0,209.200001,30,272.933332,29,341.066667,28
TTL Full Service Consumer,50002504104,JGRAVIL,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,15,20,5,6,0,0,64,80,4863.266666,263,117.726373,97,16.685197,19,30.877551,30,68.5492,47,0,0,4,5,4,6,320.166668,13,713,46,967.166666,50
TTL Full Service Consumer,50002504104,JGRAVIL,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,1,0,0,284.66,323.61,0,0,708.550001,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504110,ECORKERN,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,3,3,3,3,0,0,0,0,3374.016665,140,0,0,0,0,0,0,0,0,0,0,0,0,3,3,138.316666,10,684.666663,38,1873.616668,67
TTL Assisted Consumer,50002504110,ECORKERN,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,3,3,2,2,0,0,0,0,1317.516667,50,0,0,0,0,0,0,0,0,1,1,0,0,1,1,197.516666,5,70.116667,10,386.083333,12
TTL Assisted Consumer,50002504110,ECORKERN,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,51.35,55.57,0,0,114.733334,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504110,ECORKERN,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,0,2,0,1,0,0,19,31,2334.950003,108,176.753892,41,19.151145,9,46.411758,15,111.190989,17,0,0,0,0,1,1,21.933334,4,245.200001,17,632.700003,36
TTL Full Service Consumer,50002504110,ECORKERN,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,1,1,0,0,0,0,9,21,1830.933336,97,190.326921,32,39.918555,12,24.180902,6,126.227464,14,0,0,0,0,0,0,29.866667,3,9.4,3,279.266668,17
TTL Full Service Consumer,50002504110,ECORKERN,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,80.28,88.82,0,0,87.050001,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504116,SZIMMERMAN3,INTUIT,Tax Associate,PL4,PL3,Re-Hire,New,4,4,4,4,0,0,0,0,621.816667,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,92.75,4,235.816667,9,108.216666,6
TTL Assisted Consumer,50002504116,SZIMMERMAN3,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Returning,6,12,10,11,0,0,0,0,2828.933333,111,0,0,0,0,0,0,0,0,1,1,3,5,2,6,181.549999,9,711.900001,33,1444.799999,54
TTL Assisted Consumer,50002504116,SZIMMERMAN3,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Unknown,0,0,0,0,61.3,71.63,0,0,125.266667,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504116,SZIMMERMAN3,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Returning,4,6,0,0,0,0,18,24,3919.41667,180,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,279.383334,6,1128.2,32,834.316666,40
TTL Full Service Consumer,50002504116,SZIMMERMAN3,INTUIT,Tax Associate,PL4,PL3,Re-Hire,New,1,1,0,0,0,0,8,17,2713.066662,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.466667,4,86.499999,6,122.533332,8
TTL Full Service Consumer,50002504116,SZIMMERMAN3,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Unknown,0,0,0,0,126.73,139.96,0,0,182.433333,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504120,KWILLIAMS44,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,1,1,1,1,0,0,0,0,537.966667,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.783333,1,340.8,12
TTL Assisted Consumer,50002504120,KWILLIAMS44,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,0,0,0,0,0,0,0,0,153.699999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.483333,1,38.983333,2,7.116667,2
TTL Assisted Consumer,50002504120,KWILLIAMS44,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,0,0,0,0,61.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504120,KWILLIAMS44,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,0,0,0,0,0,0,0,0,63.966667,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1,6
TTL Full Service Consumer,50002504120,KWILLIAMS44,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,0,0,0,0,0,0,0,0,2.45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466667,1
TTL Full Service Consumer,50002504120,KWILLIAMS44,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,0,0,0,0,7.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504127,SWHITESIDE,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Returning,14,20,17,19,0,0,0,0,4607.000005,263,0,0,0,0,0,0,0,0,0,2,8,9,3,3,229.616668,13,1879.800006,112,902.483329,53
TTL Assisted Consumer,50002504127,SWHITESIDE,INTUIT,Tax Associate,PL3,PL2,Re-Hire,New,4,5,4,4,0,0,0,0,1508.299998,105,0,0,0,0,0,0,0,0,0,0,2,2,1,2,135.866666,9,324.566665,28,284.616668,14
TTL Assisted Consumer,50002504127,SWHITESIDE,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Unknown,0,0,0,0,113.52,137.87,0,0,398.999999,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504127,SWHITESIDE,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Returning,4,6,1,2,0,0,49,66,3976.233339,406,223.211977,101,57.032408,34,84.696964,46,81.482605,21,0,0,0,0,1,1,110.866667,13,1041.266669,95,688.066667,67
TTL Full Service Consumer,50002504127,SWHITESIDE,INTUIT,Tax Associate,PL3,PL2,Re-Hire,New,3,4,0,0,0,0,39,80,4189.766667,483,177.53158,65,58.07216,29,44.919614,18,73.947728,17,0,0,0,0,0,0,124.883333,20,560.466669,43,232.333333,21
TTL Full Service Consumer,50002504127,SWHITESIDE,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Unknown,0,0,0,0,350.04,424.93,0,0,592.766665,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504131,AWOMACK,INTUIT,Tax Associate,PL3,PL1,Re-Hire,Returning,0,0,0,0,0,0,0,0,1089.716668,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.283333,9,573.483334,11
TTL Assisted Consumer,50002504131,AWOMACK,INTUIT,Tax Associate,PL3,PL1,Re-Hire,New,0,0,0,0,0,0,0,0,327.199999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.466667,2,160.933333,2,34.699999,3
TTL Assisted Consumer,50002504131,AWOMACK,INTUIT,Tax Associate,PL3,PL1,Re-Hire,Unknown,0,0,0,0,16.38,17.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504131,AWOMACK,INTUIT,Tax Associate,PL3,PL1,Re-Hire,New,1,1,1,1,0,0,8,11,688.583332,74,47.485418,10,13.786832,4,14.424324,3,19.274262,3,0,0,1,1,0,0,81.633332,5,46.883333,7,100.349999,4
TTL Full Service Consumer,50002504131,AWOMACK,INTUIT,Tax Associate,PL3,PL1,Re-Hire,Returning,1,1,1,1,0,0,5,5,394.983334,36,60.531849,13,13.183471,8,15.955278,1,31.3931,4,0,0,0,0,0,0,0,0,117.266666,13,127.716668,9
TTL Full Service Consumer,50002504131,AWOMACK,INTUIT,Tax Associate,PL3,PL1,Re-Hire,Unknown,0,0,0,0,42.04,46.08,0,0,492.366666,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504132,MSAMSON,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,2,4,2,4,0,0,0,0,1944.916666,74,0,0,0,0,0,0,0,0,1,1,1,1,0,2,628.416668,9,708.849999,41,353.216667,15
TTL Assisted Consumer,50002504132,MSAMSON,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,2,2,2,2,0,0,0,0,782.483333,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,195.45,5,93.633333,7,253.816667,6
TTL Assisted Consumer,50002504132,MSAMSON,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,24.06,28.97,0,0,10.933333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504132,MSAMSON,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,0,3,0,1,0,0,8,14,1592.149995,62,80.706025,17,12.938824,5,23.965799,4,43.801402,8,0,0,0,0,-1,1,42.25,2,533.033333,20,318.933332,14
TTL Full Service Consumer,50002504132,MSAMSON,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,0,2,1,1,0,0,10,23,1981.916668,92,64.196887,12,5.912507,3,14.209113,4,38.147845,4,0,0,0,0,0,0,163.1,12,114.583334,8,75.183333,5
TTL Full Service Consumer,50002504132,MSAMSON,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,58.68,69.01,0,0,49.066667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504135,LGONZALEZ11,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Returning,5,7,6,7,0,0,0,0,2464.683337,165,0,0,0,0,0,0,0,0,0,0,2,2,2,3,161.516668,16,1381.9,87,815.983335,51
TTL Assisted Consumer,50002504135,LGONZALEZ11,INTUIT,Tax Associate,PL2,PL2,Re-Hire,New,2,2,2,2,0,0,0,0,1093.416667,62,0,0,0,0,0,0,0,0,0,0,2,2,0,0,86.650002,11,525.716666,26,108.683333,7
TTL Assisted Consumer,50002504135,LGONZALEZ11,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Unknown,0,0,0,0,57.86,74.15,0,0,109.416666,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504135,LGONZALEZ11,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Returning,6,6,0,0,0,0,30,46,3407.68333,90,57.553891,29,25.705685,15,21.439304,11,10.408902,3,1,1,1,1,1,1,389.966668,14,728.533332,22,316.566666,12
TTL Full Service Consumer,50002504135,LGONZALEZ11,INTUIT,Tax Associate,PL2,PL2,Re-Hire,New,1,1,0,0,0,0,7,21,881.633334,53,12.384511,8,10.778227,7,1.606284,1,0,0,0,0,0,0,0,0,43.933334,4,136.749999,8,28.85,1
TTL Full Service Consumer,50002504135,LGONZALEZ11,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Unknown,0,0,0,0,46.4,51.82,0,0,39.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504147,ACASTELAR,INTUIT,Tax Associate,PL1,PL1,Re-Hire,Returning,-2,2,0,2,0,0,0,0,1964.366671,105,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,76.883334,10,770.966668,48,627.533335,33
TTL Assisted Consumer,50002504147,ACASTELAR,INTUIT,Tax Associate,PL1,PL1,Re-Hire,New,-1,1,0,1,0,0,0,0,493.816667,25,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,64.066667,5,265.699999,13,15.666667,1
TTL Assisted Consumer,50002504147,ACASTELAR,INTUIT,Tax Associate,PL1,PL1,Re-Hire,Unknown,0,0,0,0,31.46,36.17,0,0,15.55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504147,ACASTELAR,INTUIT,Tax Associate,PL1,PL1,Re-Hire,New,1,1,0,0,0,0,13,33,1813.316665,134,84.756961,25,46.349296,15,13.107972,5,25.299693,5,0,0,1,1,0,0,155.216665,15,117.633333,12,2.433333,1
TTL Full Service Consumer,50002504147,ACASTELAR,INTUIT,Tax Associate,PL1,PL1,Re-Hire,Returning,0,0,0,0,0,0,15,16,1175.400002,88,85.606459,23,26.206911,10,16.621567,5,42.777981,8,0,0,0,0,0,0,56.150001,3,316.3,26,354.716668,23
TTL Full Service Consumer,50002504147,ACASTELAR,INTUIT,Tax Associate,PL1,PL1,Re-Hire,Unknown,0,0,0,0,89.09,99.89,0,0,23.116667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504191,SFERACHO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,3,4,3,4,0,0,0,0,825.716668,32,0,0,0,0,0,0,0,0,0,0,0,1,3,3,13.216667,1,105.366667,7,554.033335,14
TTL Assisted Consumer,50002504191,SFERACHO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,0,0,0,0,0,0,0,0,226.15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.333333,4,58.833334,2,64,3
TTL Assisted Consumer,50002504191,SFERACHO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,17.19,19.77,0,0,5.783333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504191,SFERACHO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,2,3,1,1,0,0,12,15,631.566667,112,98.337876,28,12.404485,8,38.794079,9,47.139312,11,0,0,0,1,0,0,56.3,8,107.250001,7,0.116667,1
TTL Full Service Consumer,50002504191,SFERACHO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,0,0,0,0,0,0,12,13,518.4,57,96.314574,33,11.792061,6,31.298703,13,53.22381,14,0,0,0,0,0,0,32.866666,5,126.983333,8,82.100001,9
TTL Full Service Consumer,50002504191,SFERACHO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,75.27,83.54,0,0,87.016666,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504192,CBRUCE2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,49.55,58.1,0,0,741.816665,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504192,CBRUCE2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,6,6,5,5,0,0,0,0,2470.849999,105,0,0,0,0,0,0,0,0,1,1,2,2,3,3,306.183335,12,749.399999,35,897.116666,31
TTL Assisted Consumer,50002504192,CBRUCE2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,1,1,1,1,0,0,0,0,1093.550002,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.816667,1,377.616667,17,93.233334,7
TTL Full Service Consumer,50002504192,CBRUCE2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,1,1,1,1,0,0,15,20,2544.383333,104,186.125078,35,12.339529,4,51.447943,10,122.337606,21,0,0,0,0,1,1,0,0,516.666667,25,356.05,16
TTL Full Service Consumer,50002504192,CBRUCE2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,1,2,0,0,0,0,15,23,3383.433335,115,182.342395,34,17.835897,6,69.370448,14,95.13605,14,0,0,0,0,0,0,264.316666,10,400.050001,4,367.866668,12
TTL Full Service Consumer,50002504192,CBRUCE2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,89.08,108.2,0,0,909.066667,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504197,THALL13,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,5,6,5,5,0,0,0,0,2697.849999,102,0,0,0,0,0,0,0,0,1,1,0,1,2,2,382.483333,9,862.800001,41,583.149999,30
TTL Assisted Consumer,50002504197,THALL13,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,36.08,42.47,0,0,116.733333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504197,THALL13,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,1,1,1,1,0,0,0,0,903.983334,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34.083333,3,178.766668,8,179.333333,4
TTL Full Service Consumer,50002504197,THALL13,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,9,10,0,0,0,0,43,52,4515.299993,144,196.88618,71,22.275175,14,45.041305,16,127.633053,40,0,0,3,3,1,1,157.566665,6,537.099997,31,902.4,21
TTL Full Service Consumer,50002504197,THALL13,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,5,6,0,0,0,0,35,65,4113.966666,123,161.639145,58,30.411693,15,14.008234,8,114.554302,34,0,1,0,0,1,1,277.316668,7,177.783334,9,410.566667,10
TTL Full Service Consumer,50002504197,THALL13,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,113.14,124.26,0,0,155.083333,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504203,NMSENGI,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Returning,5,5,5,5,0,0,0,0,1699.1,71,0,0,0,0,0,0,0,0,0,0,0,0,5,5,106.916667,3,315.416667,18,1276.766666,50
TTL Assisted Consumer,50002504203,NMSENGI,INTUIT,Tax Associate,PL3,PL2,Re-Hire,New,0,0,0,0,0,0,0,0,529.733334,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.133333,4,80.083333,5,68.266667,4
TTL Assisted Consumer,50002504203,NMSENGI,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Unknown,0,0,0,0,32.39,39.78,0,0,17.366667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504203,NMSENGI,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Returning,1,1,1,1,0,0,25,27,2309.083334,88,162.395653,46,15.997265,7,93.527645,27,52.870743,12,0,0,0,0,0,0,167.683334,7,364.983332,19,225.533333,12
TTL Full Service Consumer,50002504203,NMSENGI,INTUIT,Tax Associate,PL3,PL2,Re-Hire,New,1,2,1,1,0,0,13,27,1440.716672,72,79.501212,29,22.757786,15,12.719793,5,44.023633,9,0,0,0,0,0,0,27.25,2,187.183334,10,14.983334,2
TTL Full Service Consumer,50002504203,NMSENGI,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Unknown,0,0,0,0,66.67,78.21,0,0,11.916667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504215,TSCRUGGS,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Returning,5,7,5,6,0,0,0,0,2864.566673,194,0,0,0,0,0,0,0,0,1,1,2,2,2,4,243.433333,16,903.900004,67,1294.200001,89
TTL Assisted Consumer,50002504215,TSCRUGGS,INTUIT,Tax Associate,PL4,PL3,Re-Hire,New,-3,3,2,3,0,0,0,0,1022.366662,69,0,0,0,0,0,0,0,0,0,0,-3,3,0,0,149.3,10,309.4,25,316.033332,16
TTL Assisted Consumer,50002504215,TSCRUGGS,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Unknown,0,1,1,1,88.88,115.27,0,0,100.883334,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504215,TSCRUGGS,INTUIT,Tax Associate,PL4,PL3,Re-Hire,New,0,0,0,0,0,0,26,70,3763.399998,223,72.981873,40,21.638526,17,23.031758,13,28.311589,10,0,0,0,0,0,0,81.916666,11,253.016666,20,89.366665,13
TTL Full Service Consumer,50002504215,TSCRUGGS,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Returning,0,2,0,0,0,0,45,61,2873.966668,293,162.416217,68,24.558954,20,44.044386,24,93.812877,24,0,0,0,0,0,0,99.116667,14,404.816667,52,866.716666,64
TTL Full Service Consumer,50002504215,TSCRUGGS,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Unknown,0,0,0,0,208.46,232.83,0,0,74.666668,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504219,GSEYMOUR,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,0,0,0,0,0,0,0,0,501.766668,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.433333,1,135.916668,8,294.650001,11
TTL Assisted Consumer,50002504219,GSEYMOUR,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,0,0,0,0,0,0,0,0,22.799999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.816666,2,0,0
TTL Assisted Consumer,50002504219,GSEYMOUR,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,9.4,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504219,GSEYMOUR,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,2,2,0,0,0,0,14,22,1331,58,52.269901,14,8.943645,4,6.95969,2,36.366566,8,0,0,0,0,0,0,0,0,132.85,5,122.283333,2
TTL Full Service Consumer,50002504219,GSEYMOUR,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,2,3,0,0,0,0,18,20,2551.500003,83,213.259499,38,17.187777,6,42.314621,10,147.353484,21,0,0,0,0,2,2,73.133333,2,245.766668,11,579.466667,21
TTL Full Service Consumer,50002504219,GSEYMOUR,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,64.32,73.99,0,0,44.266667,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504220,KMARROQUIN,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,6,6,6,6,0,0,0,0,889.366664,29,0,0,0,0,0,0,0,0,0,0,2,2,3,3,56.383333,2,207.233333,9,419.033332,13
TTL Assisted Consumer,50002504220,KMARROQUIN,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,0,1,1,1,0,0,0,0,81.733333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.2,3,15.233333,2
TTL Assisted Consumer,50002504220,KMARROQUIN,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,9.9,11.06,0,0,51.316667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504220,KMARROQUIN,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,0,0,0,0,0,0,11,16,718.500003,60,127.761144,22,9.379282,4,29.859063,6,88.522799,12,0,0,0,0,0,0,0,0,9.266666,4,0,0
TTL Full Service Consumer,50002504220,KMARROQUIN,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,5,5,2,2,0,0,14,18,1533.300001,68,114.054965,27,15.74287,7,15.962133,4,82.349962,16,0,0,1,1,2,2,98.566666,10,152.816667,4,442.400001,18
TTL Full Service Consumer,50002504220,KMARROQUIN,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,58.93,65.23,0,0,314.716666,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504223,AMOORE18,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,6,6,5,5,0,0,0,0,1794.633333,114,0,0,0,0,0,0,0,0,3,3,1,1,1,1,426.433334,20,382.500001,34,351.116665,25
TTL Assisted Consumer,50002504223,AMOORE18,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,22,26,25,25,0,0,0,0,4387.533329,319,0,0,0,0,0,0,0,0,2,2,5,8,11,12,343.799998,26,1417.6,116,1564.516666,118
TTL Assisted Consumer,50002504223,AMOORE18,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,2,2,2,2,112.69,140.18,0,0,194.566667,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002504223,AMOORE18,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,16,25,5,5,0,0,199,235,13113.23333,626,503.738831,273,50.348469,51,80.550072,63,369.136604,158,1,1,4,4,3,7,399.349997,24,1626.433333,100,3349.433333,159
TTL Full Service Consumer,50002504223,AMOORE18,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,9,10,1,1,0,0,93,153,8186.349996,473,252.40963,115,12.778827,12,28.964462,16,205.812866,86,0,0,0,0,2,2,97.049999,15,402.366665,27,726.133334,40
TTL Full Service Consumer,50002504223,AMOORE18,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,477.49,537.67,0,0,603.133331,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002504224,RDMUNDA,INTUIT,Tax Associate,PL2,PL2,Re-Hire,New,0,0,0,0,0,0,0,0,785.450001,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.783334,6,265.016668,15,200.166666,5
TTL Assisted Consumer,50002504224,RDMUNDA,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Returning,6,10,8,10,0,0,0,0,3556.583335,138,0,0,0,0,0,0,0,0,1,1,2,4,3,5,375.183332,10,1578.8,63,1226.633336,55
TTL Assisted Consumer,50002504224,RDMUNDA,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Unknown,0,0,0,0,57.48,71.95,0,0,325.816668,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
